2024-04-13 14:27:00,724 DEBUG   HandlerThread:991641 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-97-generic-x86_64-with-glibc2.31', 'python': '3.12.2', 'heartbeatAt': '2024-04-13T05:27:00.708459', 'startedAt': '2024-04-13T05:26:59.485988', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/jeongseokO/bnn.git', 'commit': '8eaacd6b7288e332150b270029efdfa84f0083dd'}, 'email': 'jeongseok0112@gmail.com', 'root': '/data2/jeongseokoh/jeongseokoh/bnn', 'host': 'n02', 'username': 'jeongseokoh', 'executable': '/data2/jeongseokoh/miniconda3/envs/env01/bin/python', 'cpu_count': 64, 'cpu_count_logical': 64, 'cpu_freq': {'current': 1.67209375, 'min': 1500.0, 'max': 2800.0}, 'cpu_freq_per_core': [{'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 2.795, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 2.1, 'min': 1500.0, 'max': 2800.0}, {'current': 1.793, 'min': 1500.0, 'max': 2800.0}, {'current': 2.279, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 2.8, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 2.799, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 2.799, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 2.8, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 2.8, 'min': 1500.0, 'max': 2800.0}, {'current': 2.8, 'min': 1500.0, 'max': 2800.0}, {'current': 2.8, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}, {'current': 1.5, 'min': 1500.0, 'max': 2800.0}], 'disk': {'/': {'total': 849.1036987304688, 'used': 20.22748565673828}}, 'gpu': 'NVIDIA RTX A6000', 'gpu_count': 8, 'gpu_devices': [{'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}], 'memory': {'total': 251.73305892944336}}
2024-04-13 14:27:00,725 INFO    HandlerThread:991641 [system_monitor.py:probe():224] Finished collecting system info
2024-04-13 14:27:00,725 INFO    HandlerThread:991641 [system_monitor.py:probe():227] Publishing system info
2024-04-13 14:27:00,725 DEBUG   HandlerThread:991641 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-04-13 14:27:01,002 INFO    Thread-12 :991641 [dir_watcher.py:_on_file_created():271] file/dir created: /data2/jeongseokoh/jeongseokoh/bnn/wandb/run-20240413_142659-ve33s7qq/files/conda-environment.yaml
2024-04-13 14:27:04,703 DEBUG   HandlerThread:991641 [system_info.py:_save_conda():222] Saving conda packages done
2024-04-13 14:27:04,706 INFO    HandlerThread:991641 [system_monitor.py:probe():229] Finished publishing system info
2024-04-13 14:27:04,712 DEBUG   SenderThread:991641 [sender.py:send():379] send: files
2024-04-13 14:27:04,712 INFO    SenderThread:991641 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-13 14:27:04,714 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:05,006 INFO    Thread-12 :991641 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data2/jeongseokoh/jeongseokoh/bnn/wandb/run-20240413_142659-ve33s7qq/files/conda-environment.yaml
2024-04-13 14:27:05,007 INFO    Thread-12 :991641 [dir_watcher.py:_on_file_created():271] file/dir created: /data2/jeongseokoh/jeongseokoh/bnn/wandb/run-20240413_142659-ve33s7qq/files/wandb-metadata.json
2024-04-13 14:27:05,408 INFO    wandb-upload_0:991641 [upload_job.py:push():131] Uploaded file /tmp/tmpmbqsyuppwandb/itecb8x8-wandb-metadata.json
2024-04-13 14:27:09,715 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:14,715 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:19,716 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:24,058 INFO    StreamThr :991641 [internal.py:wandb_internal():86] W&B internal server running at pid: 991641, started at: 2024-04-13 14:27:24.056911
2024-04-13 14:27:24,059 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status
2024-04-13 14:27:24,063 INFO    WriterThread:991641 [datastore.py:open_for_write():87] open: /data2/jeongseokoh/jeongseokoh/bnn/wandb/run-20240413_142724-2cjhrcc9/run-2cjhrcc9.wandb
2024-04-13 14:27:24,065 DEBUG   SenderThread:991641 [sender.py:send():379] send: header
2024-04-13 14:27:24,071 DEBUG   SenderThread:991641 [sender.py:send():379] send: run
2024-04-13 14:27:24,717 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:29,076 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: keepalive
2024-04-13 14:27:29,612 INFO    SenderThread:991641 [dir_watcher.py:__init__():211] watching files in: /data2/jeongseokoh/jeongseokoh/bnn/wandb/run-20240413_142724-2cjhrcc9/files
2024-04-13 14:27:29,612 INFO    SenderThread:991641 [sender.py:_start_run_threads():1124] run started: 2cjhrcc9 with start time 1712986044.056762
2024-04-13 14:27:29,612 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:29,648 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: check_version
2024-04-13 14:27:29,649 DEBUG   SenderThread:991641 [sender.py:send_request():406] send_request: check_version
2024-04-13 14:27:29,718 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:34,649 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: keepalive
2024-04-13 14:27:34,718 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:34,737 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:39,650 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: keepalive
2024-04-13 14:27:39,719 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:39,737 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:44,650 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: keepalive
2024-04-13 14:27:44,720 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:44,738 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:49,651 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: keepalive
2024-04-13 14:27:49,721 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:49,739 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:54,652 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: keepalive
2024-04-13 14:27:54,721 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:54,739 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:59,661 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: run_start
2024-04-13 14:27:59,662 DEBUG   HandlerThread:991641 [system_info.py:__init__():26] System info init
2024-04-13 14:27:59,662 DEBUG   HandlerThread:991641 [system_info.py:__init__():41] System info init done
2024-04-13 14:27:59,663 INFO    HandlerThread:991641 [system_monitor.py:start():194] Starting system monitor
2024-04-13 14:27:59,663 INFO    SystemMonitor:991641 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-13 14:27:59,664 INFO    HandlerThread:991641 [system_monitor.py:probe():214] Collecting system info
2024-04-13 14:27:59,665 INFO    SystemMonitor:991641 [interfaces.py:start():190] Started cpu monitoring
2024-04-13 14:27:59,666 INFO    SystemMonitor:991641 [interfaces.py:start():190] Started disk monitoring
2024-04-13 14:27:59,668 INFO    SystemMonitor:991641 [interfaces.py:start():190] Started gpu monitoring
2024-04-13 14:27:59,670 INFO    SystemMonitor:991641 [interfaces.py:start():190] Started memory monitoring
2024-04-13 14:27:59,671 INFO    SystemMonitor:991641 [interfaces.py:start():190] Started network monitoring
2024-04-13 14:27:59,722 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:27:59,752 DEBUG   HandlerThread:991641 [system_info.py:probe():150] Probing system
2024-04-13 14:27:59,753 DEBUG   HandlerThread:991641 [system_info.py:_probe_git():135] Probing git
2024-04-13 14:27:59,803 DEBUG   HandlerThread:991641 [system_info.py:_probe_git():143] Probing git done
2024-04-13 14:27:59,803 DEBUG   HandlerThread:991641 [system_info.py:probe():198] Probing system done
2024-04-13 14:27:59,803 DEBUG   HandlerThread:991641 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-97-generic-x86_64-with-glibc2.31', 'python': '3.12.2', 'heartbeatAt': '2024-04-13T05:27:59.752312', 'startedAt': '2024-04-13T05:27:24.040759', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/jeongseokO/bnn.git', 'commit': '8eaacd6b7288e332150b270029efdfa84f0083dd'}, 'email': 'jeongseok0112@gmail.com', 'root': '/data2/jeongseokoh/jeongseokoh/bnn', 'host': 'n02', 'username': 'jeongseokoh', 'executable': '/data2/jeongseokoh/miniconda3/envs/env01/bin/python', 'cpu_count': 64, 'cpu_count_logical': 64, 'cpu_freq': {'current': 1.68253125, 'min': 1500.0, 'max': 2800.0}, 'cpu_freq_per_core': [{'current': 1.597, 'min': 1500.0, 'max': 2800.0}, {'current': 2.568, 'min': 1500.0, 'max': 2800.0}, {'current': 2.736, 'min': 1500.0, 'max': 2800.0}, {'current': 2.746, 'min': 1500.0, 'max': 2800.0}, {'current': 2.769, 'min': 1500.0, 'max': 2800.0}, {'current': 2.765, 'min': 1500.0, 'max': 2800.0}, {'current': 2.799, 'min': 1500.0, 'max': 2800.0}, {'current': 2.481, 'min': 1500.0, 'max': 2800.0}, {'current': 2.568, 'min': 1500.0, 'max': 2800.0}, {'current': 2.465, 'min': 1500.0, 'max': 2800.0}, {'current': 1.998, 'min': 1500.0, 'max': 2800.0}, {'current': 2.641, 'min': 1500.0, 'max': 2800.0}, {'current': 2.608, 'min': 1500.0, 'max': 2800.0}, {'current': 2.593, 'min': 1500.0, 'max': 2800.0}, {'current': 2.215, 'min': 1500.0, 'max': 2800.0}, {'current': 2.621, 'min': 1500.0, 'max': 2800.0}, {'current': 2.592, 'min': 1500.0, 'max': 2800.0}, {'current': 2.124, 'min': 1500.0, 'max': 2800.0}, {'current': 1.978, 'min': 1500.0, 'max': 2800.0}, {'current': 2.469, 'min': 1500.0, 'max': 2800.0}, {'current': 1.651, 'min': 1500.0, 'max': 2800.0}, {'current': 2.457, 'min': 1500.0, 'max': 2800.0}, {'current': 2.482, 'min': 1500.0, 'max': 2800.0}, {'current': 2.43, 'min': 1500.0, 'max': 2800.0}, {'current': 2.249, 'min': 1500.0, 'max': 2800.0}, {'current': 2.516, 'min': 1500.0, 'max': 2800.0}, {'current': 1.992, 'min': 1500.0, 'max': 2800.0}, {'current': 2.224, 'min': 1500.0, 'max': 2800.0}, {'current': 2.374, 'min': 1500.0, 'max': 2800.0}, {'current': 2.58, 'min': 1500.0, 'max': 2800.0}, {'current': 2.368, 'min': 1500.0, 'max': 2800.0}, {'current': 2.187, 'min': 1500.0, 'max': 2800.0}, {'current': 2.258, 'min': 1500.0, 'max': 2800.0}, {'current': 2.685, 'min': 1500.0, 'max': 2800.0}, {'current': 2.695, 'min': 1500.0, 'max': 2800.0}, {'current': 2.799, 'min': 1500.0, 'max': 2800.0}, {'current': 2.745, 'min': 1500.0, 'max': 2800.0}, {'current': 2.734, 'min': 1500.0, 'max': 2800.0}, {'current': 2.689, 'min': 1500.0, 'max': 2800.0}, {'current': 2.658, 'min': 1500.0, 'max': 2800.0}, {'current': 2.799, 'min': 1500.0, 'max': 2800.0}, {'current': 2.772, 'min': 1500.0, 'max': 2800.0}, {'current': 2.724, 'min': 1500.0, 'max': 2800.0}, {'current': 2.778, 'min': 1500.0, 'max': 2800.0}, {'current': 2.735, 'min': 1500.0, 'max': 2800.0}, {'current': 2.752, 'min': 1500.0, 'max': 2800.0}, {'current': 2.661, 'min': 1500.0, 'max': 2800.0}, {'current': 2.664, 'min': 1500.0, 'max': 2800.0}, {'current': 2.777, 'min': 1500.0, 'max': 2800.0}, {'current': 2.785, 'min': 1500.0, 'max': 2800.0}, {'current': 2.759, 'min': 1500.0, 'max': 2800.0}, {'current': 2.658, 'min': 1500.0, 'max': 2800.0}, {'current': 2.761, 'min': 1500.0, 'max': 2800.0}, {'current': 2.792, 'min': 1500.0, 'max': 2800.0}, {'current': 2.755, 'min': 1500.0, 'max': 2800.0}, {'current': 2.659, 'min': 1500.0, 'max': 2800.0}, {'current': 2.381, 'min': 1500.0, 'max': 2800.0}, {'current': 2.581, 'min': 1500.0, 'max': 2800.0}, {'current': 1.816, 'min': 1500.0, 'max': 2800.0}, {'current': 2.487, 'min': 1500.0, 'max': 2800.0}, {'current': 2.654, 'min': 1500.0, 'max': 2800.0}, {'current': 2.512, 'min': 1500.0, 'max': 2800.0}, {'current': 2.625, 'min': 1500.0, 'max': 2800.0}, {'current': 2.037, 'min': 1500.0, 'max': 2800.0}], 'disk': {'/': {'total': 849.1036987304688, 'used': 20.227500915527344}}, 'gpu': 'NVIDIA RTX A6000', 'gpu_count': 8, 'gpu_devices': [{'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}], 'memory': {'total': 251.73305892944336}}
2024-04-13 14:27:59,803 INFO    HandlerThread:991641 [system_monitor.py:probe():224] Finished collecting system info
2024-04-13 14:27:59,803 INFO    HandlerThread:991641 [system_monitor.py:probe():227] Publishing system info
2024-04-13 14:27:59,803 DEBUG   HandlerThread:991641 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-04-13 14:28:00,650 DEBUG   SystemMonitor:991641 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-13 14:28:00,653 DEBUG   SenderThread:991641 [sender.py:send():379] send: stats
2024-04-13 14:28:00,656 INFO    Thread-24 :991641 [dir_watcher.py:_on_file_created():271] file/dir created: /data2/jeongseokoh/jeongseokoh/bnn/wandb/run-20240413_142724-2cjhrcc9/files/conda-environment.yaml
2024-04-13 14:28:03,232 DEBUG   HandlerThread:991641 [system_info.py:_save_conda():222] Saving conda packages done
2024-04-13 14:28:03,236 INFO    HandlerThread:991641 [system_monitor.py:probe():229] Finished publishing system info
2024-04-13 14:28:03,236 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:28:03,237 DEBUG   SenderThread:991641 [sender.py:send():379] send: files
2024-04-13 14:28:03,238 INFO    SenderThread:991641 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-13 14:28:03,486 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: python_packages
2024-04-13 14:28:03,486 DEBUG   SenderThread:991641 [sender.py:send_request():406] send_request: python_packages
2024-04-13 14:28:03,487 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: stop_status
2024-04-13 14:28:03,489 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-13 14:28:03,491 DEBUG   SenderThread:991641 [sender.py:send_request():406] send_request: stop_status
2024-04-13 14:28:03,655 INFO    Thread-24 :991641 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data2/jeongseokoh/jeongseokoh/bnn/wandb/run-20240413_142724-2cjhrcc9/files/conda-environment.yaml
2024-04-13 14:28:03,656 INFO    Thread-24 :991641 [dir_watcher.py:_on_file_created():271] file/dir created: /data2/jeongseokoh/jeongseokoh/bnn/wandb/run-20240413_142724-2cjhrcc9/files/requirements.txt
2024-04-13 14:28:03,657 INFO    Thread-24 :991641 [dir_watcher.py:_on_file_created():271] file/dir created: /data2/jeongseokoh/jeongseokoh/bnn/wandb/run-20240413_142724-2cjhrcc9/files/wandb-metadata.json
2024-04-13 14:28:03,714 DEBUG   SenderThread:991641 [sender.py:send():379] send: telemetry
2024-04-13 14:28:03,990 INFO    wandb-upload_0:991641 [upload_job.py:push():131] Uploaded file /tmp/tmpdpc_fa9zwandb/6wjhvtrx-wandb-metadata.json
2024-04-13 14:28:05,655 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:28:05,714 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:28:10,656 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:28:10,715 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:28:11,681 INFO    Thread-24 :991641 [dir_watcher.py:_on_file_created():271] file/dir created: /data2/jeongseokoh/jeongseokoh/bnn/wandb/run-20240413_142724-2cjhrcc9/files/output.log
2024-04-13 14:28:12,096 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: partial_history
2024-04-13 14:28:12,097 DEBUG   SenderThread:991641 [sender.py:send():379] send: history
2024-04-13 14:28:12,098 DEBUG   SenderThread:991641 [sender.py:send_request():406] send_request: summary_record
2024-04-13 14:28:12,102 INFO    SenderThread:991641 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-13 14:28:12,682 INFO    Thread-24 :991641 [dir_watcher.py:_on_file_created():271] file/dir created: /data2/jeongseokoh/jeongseokoh/bnn/wandb/run-20240413_142724-2cjhrcc9/files/wandb-summary.json
2024-04-13 14:28:12,756 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: partial_history
2024-04-13 14:28:12,757 DEBUG   SenderThread:991641 [sender.py:send():379] send: history
2024-04-13 14:28:12,758 DEBUG   SenderThread:991641 [sender.py:send_request():406] send_request: summary_record
2024-04-13 14:28:12,765 INFO    SenderThread:991641 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-13 14:28:13,355 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: partial_history
2024-04-13 14:28:13,356 DEBUG   SenderThread:991641 [sender.py:send():379] send: history
2024-04-13 14:28:13,357 DEBUG   SenderThread:991641 [sender.py:send_request():406] send_request: summary_record
2024-04-13 14:28:13,362 INFO    SenderThread:991641 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-13 14:28:13,683 INFO    Thread-24 :991641 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data2/jeongseokoh/jeongseokoh/bnn/wandb/run-20240413_142724-2cjhrcc9/files/output.log
2024-04-13 14:28:13,683 INFO    Thread-24 :991641 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data2/jeongseokoh/jeongseokoh/bnn/wandb/run-20240413_142724-2cjhrcc9/files/wandb-summary.json
2024-04-13 14:28:13,944 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: partial_history
2024-04-13 14:28:13,945 DEBUG   SenderThread:991641 [sender.py:send():379] send: history
2024-04-13 14:28:13,946 DEBUG   SenderThread:991641 [sender.py:send_request():406] send_request: summary_record
2024-04-13 14:28:13,979 INFO    SenderThread:991641 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-13 14:28:14,519 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: partial_history
2024-04-13 14:28:14,520 DEBUG   SenderThread:991641 [sender.py:send():379] send: history
2024-04-13 14:28:14,521 DEBUG   SenderThread:991641 [sender.py:send_request():406] send_request: summary_record
2024-04-13 14:28:14,524 INFO    SenderThread:991641 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-13 14:28:14,684 INFO    Thread-24 :991641 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data2/jeongseokoh/jeongseokoh/bnn/wandb/run-20240413_142724-2cjhrcc9/files/wandb-summary.json
2024-04-13 14:28:15,070 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: partial_history
2024-04-13 14:28:15,070 DEBUG   SenderThread:991641 [sender.py:send():379] send: history
2024-04-13 14:28:15,071 DEBUG   SenderThread:991641 [sender.py:send_request():406] send_request: summary_record
2024-04-13 14:28:15,075 INFO    SenderThread:991641 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-13 14:28:15,606 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: partial_history
2024-04-13 14:28:15,607 DEBUG   SenderThread:991641 [sender.py:send():379] send: history
2024-04-13 14:28:15,607 DEBUG   SenderThread:991641 [sender.py:send_request():406] send_request: summary_record
2024-04-13 14:28:15,610 INFO    SenderThread:991641 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-13 14:28:15,657 DEBUG   HandlerThread:991641 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 14:28:15,684 INFO    Thread-24 :991641 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data2/jeongseokoh/jeongseokoh/bnn/wandb/run-20240413_142724-2cjhrcc9/files/output.log
